facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
YARRAR11464,Yarra Ranges Shire Council,Monbulk Aquatic Centre,,,Swimming
YARRAR11481,Yarra Ranges Shire Council,Olinda Outdoor Pool,-37.855481,145.3737,Swimming
YARRAR11439,Yarra Ranges Shire Council,Queens Park,-37.653742,145.523121,Swimming
YARRAR11507,Yarra Ranges Shire Council,Yarra Centre,,,Swimming
YARRIA12704,Yarriambiack Shire Council,Beulah & District Community Swimming Pool,-35.941891,142.416455,Swimming
YARRIA12711,Yarriambiack Shire Council,Hopetoun Swimming Pool,-35.726806,142.366997,Swimming
YARRIA12718,Yarriambiack Shire Council,Minyip Swimming Pool,-36.460713,142.591973,Swimming
YARRIA12720,Yarriambiack Shire Council,Murtoa Swimming Pool,-36.618942,142.464442,Swimming
YARRIA12730,Yarriambiack Shire Council,Tempy Swimming Pool,-35.345061,142.426236,Swimming
YARRIA12735,Yarriambiack Shire Council,Warracknabeal Memorial Swimming Pool,-36.258547,142.396789,Swimming
YARRIA12740,Yarriambiack Shire Council,Woomelang Swimming Pool,-35.683321,142.669019,Swimming
ALPINE10930,Alpine Shire Council ,Mount Beauty Pool & Stadium,-36.740988,147.168502,Table Tennis
ARARAT12865,Ararat Rural City Council,Alexandra Hall,-37.281984,142.92884,Table Tennis
BALLAR12475,Ballarat City Council,Ballarat Table Tennis Centre,-37.525797,143.841648,Table Tennis
BENDIG11305,Bendigo City Council,Eaglehawk Badminton & Table Tennis Centre,-36.726001,144.248457,Table Tennis
BRIMBA8394,Brimbank City Council,St Albans Community Youth Club,-37.745952,144.815068,Table Tennis
CAMPAS8811,Campaspe Shire Council,Rochester Recreation Reserve,-36.362422,144.706358,Table Tennis
CAMPAS8823,Campaspe Shire Council,Tongala Leisure Centre,-36.24631,144.946221,Table Tennis
CENTRA12561,Central Goldfields Shire Council,Maryborough Sports and Leisure Centre,-37.05575,143.743896,Table Tennis
CORANG12782,Corangamite Shire Council,Terang and District Sport and Recreation Centre,-38.242976,142.921208,Table Tennis
DANDEN11300,Dandenong City Council,Exhibition Hall,-37.970768,145.217505,Table Tennis
EASTGI10992,East Gippsland Shire Council,Bairnsdale Squash and Table Tennis,-37.813354,147.649777,Table Tennis
EASTGI11302,East Gippsland Shire Council,Community Sports Centre,-37.702613,148.467359,Table Tennis
EASTGI11021,East Gippsland Shire Council,Lucknow Recreation Reserve,-37.813354,147.649777,Table Tennis
GREATE11061,Geelong City Council,Geelong Table Tennis ,-38.130848,144.343321,Table Tennis
GLENEL11587,Glenelg Shire Council,Fitzgerald Street Stadium,-38.339978,141.589555,Table Tennis
HEPBUR9247,Hepburn Shire Council,Victoria Park,-37.356245,144.135489,Table Tennis
MACEDO11303,Macedon Ranges Shire Council ,Gisborne Secondary College,-37.497629,144.584963,Table Tennis
MANNIN11014,Manningham City Council,Manningham Donvale Indoor Sports Centre,-37.799435,145.177737,Table Tennis
MAROON11007,Maroondah City Council,Croydon Leisure & Aquatic Centre,-37.801099,145.280821,Table Tennis
MELTON9054,Melton Shire Council,Caroline Springs Leisure Centre,-37.732588,144.73988,Table Tennis
MELTON9076,Melton Shire Council,Melton Table Tennis Association (Victoria University),-37.707164,144.565688,Table Tennis
MILDUR9107,Mildura Rural City Council,Irymple Community Leisure Centre,-34.233455,142.164334,Table Tennis
MOIRAS12226,Moira Shire Council,Yarrawonga Showgrounds Reserve/Victoria Park,-36.018517,146.011089,Table Tennis
MORELA13010,Moreland City Council,Coburg Table Tennis Club,-37.735255,144.973498,Table Tennis
MORNIN11151,Mornington Peninsula Shire Council,David Collins Leisure Centre,-38.237161,145.052227,Table Tennis
MOUNTA12662,Mount Alexander Shire Council,Table Tennis Pavillion (Camp Reserve),-37.064098,144.212512,Table Tennis
NILLUM11039,Nillumbik Shire Council,Diamond Valley Sports and Fitness Centre,-37.688252,145.108263,Table Tennis
PORTPH12156,Port Phillip City Council ,Melbourne Sports & Aquatic Centre,-37.842948,144.960718,Table Tennis
PORTPH11301,Port Phillip City Council ,State Bank Pavillion,-37.846266,144.964973,Table Tennis
PYRENE11304,Pyrenees Shire Council,Beaufort Town Hall,-37.428655,143.384154,Table Tennis
GREATE12150,Shepparton City Council,Shepparton Sports Stadium,-36.355829,145.400466,Table Tennis
GREATE12156,Shepparton City Council,Tatura Sports Stadium,-36.4472,145.22856,Table Tennis
SOUTHG12410,South Gippsland Shire Council ,Leongatha Recreation Reserve,-38.468655,145.947975,Table Tennis
SOUTHE11406,Southern Grampians Shire Council ,Hamilton Indoor Leisure & Aquatic Centre,-37.732146,142.017872,Table Tennis
WANGAR11535,Wangaratta Rural City Council,Wangaratta Showgrounds,-36.342895,146.315384,Table Tennis
WARRNA11676,Warrnambool City Council ,Albert Park,-38.38192,142.500048,Table Tennis
WELLIN10996,Wellington Shire Council,Gippsland Regional Sports Complex,-38.086739,147.07139,Table Tennis
WELLIN5647,Wellington Shire Council,Gippsland Regional Sports Complex,-38.089,147.085,Table Tennis
WESTWI9510,West Wimmera Shire Council,Kaniva Sport Complex,-36.383359,141.245901,Table Tennis
WYNDHA8530,Wyndham City Council,Werribee Sports & Fitness Centre,-37.898601,144.640316,Table Tennis
YARRAR11450,Yarra Ranges Shire Council,Kilsyth Sports Centre,-37.813485,145.319259,Table Tennis
YARRIA12733,Yarriambiack Shire Council,Warracknabeal Leisure Complex,-36.252513,142.392379,Table Tennis
BALLAR5561,Ballarat City Council,Trainor Taekwondo,-37.54015,143.818827,Tae Kwon Do
BRIMBA8366,Brimbank City Council,Keilor Downs Community Centre,-37.728471,144.803944,Tae Kwon Do
BRIMBA8397,Brimbank City Council,St Albans Secondary College,-37.745805,144.807771,Tae Kwon Do
CASEYC12291,Casey City Council,Hall's Taekwondo,,,Tae Kwon Do
CENTRA12561,Central Goldfields Shire Council,Maryborough Sports and Leisure Centre,-37.05575,143.743896,Tae Kwon Do
GREATE11056,Geelong City Council,Geelong Arena,-38.123306,144.351142,Tae Kwon Do
GLENEI5558,Glen Eira City Council,Caulfield Taekwondo,-37.893124,145.021274,Tae Kwon Do
HUMECI11733,Hume City Council,Branca Taekwondo (Learmonth Street Scout Hall),-37.581149,144.69514,Tae Kwon Do
HUMECI11736,Hume City Council,Broadmeadows Leisure Centre,-37.681087,144.915043,Tae Kwon Do
HUMECI11744,Hume City Council,Craigieburn Leisure Centre,-37.59906,144.934474,Tae Kwon Do
HUMECI11783,Hume City Council,Sunbury Aquatic and Leisure Centre,-37.575549,144.724605,Tae Kwon Do
KNOXCI8569,Knox City Council,Genesis Wantirna,-37.868207,145.260975,Tae Kwon Do
MANSFI11082,Mansfield Shire Council,Mansfield Sporting Complex,-37.054086,146.085921,Tae Kwon Do
MARIBY8460,Maribyrnong City Council,Fusion Martial Arts & Fitness,-37.821389,144.896175,Tae Kwon Do
MARIBY8469,Maribyrnong City Council,Legacy Taekwon-Do,-37.780036,144.862613,Tae Kwon Do
MAROON11030,Maroondah City Council,Maroondah Indoor Sports Centre,-37.8332,145.221599,Tae Kwon Do
MOONEE9375,Moonee Valley City Council,Fighting Lyons Taekwondo Health & Fitness Centre,-37.742996,144.906,Tae Kwon Do
GREATE12119,Shepparton City Council,Koryo Taekwondo Centre,-36.40232,145.461921,Tae Kwon Do
MELBOU10988,Melbourne City Council,Carlton Baths Community Centre,-37.792875,144.969005,Team Handball
BALLAR12476,Ballarat City Council,Ballarat Ten Pin Bowling Centre,-37.542732,143.858164,Ten Pin Bowling
BRIMBA8325,Brimbank City Council,AMF Bowling,-37.777859,144.82614,Ten Pin Bowling
DAREBI11797,Darebin City Council,AMF Keon Park,-37.694323,145.014523,Ten Pin Bowling
HOBSON12937,Hobsons Bay City Council,Altona Tenpin Bowling Complex,-37.832222,144.861995,Ten Pin Bowling
KNOXCI8538,Knox City Council,AMF Boronia,-37.862,145.2845,Ten Pin Bowling
KNOXCI8539,Knox City Council,AMF Knox Bowl,-37.868704,145.245185,Ten Pin Bowling
MARIBY8465,Maribyrnong City Council,Highpoint AMF Bowling,-37.788284,144.889729,Ten Pin Bowling
BALLAR12527,Ballarat City Council,Tennis Ballarat,-37.589433,143.829566,Tennis (Indoor)
BAYSID5408,Bayside City Council,Hampton Tennis Club,-37.9345,144.9991,Tennis (Indoor)
GREATE8646,Bendigo City Council,Bendigo Indoor Sports & Leisure Centre,-36.771993,144.305014,Tennis (Indoor)
BRIMBA8407,Brimbank City Council,West Sunshine Community Centre,-37.798696,144.812193,Tennis (indoor)
BULOKEBULOKE8755,Buloke Shire Council,Donald Sports Stadium,-36.364849,142.985663,Tennis (Indoor)
CAMPAS8776,Campaspe Shire Council,Bamawm Indoor Sports Complex,-36.26296,144.588841,Tennis (Indoor)
CAMPAS8779,Campaspe Shire Council,Campaspe Valley Community Centre,-36.352651,144.699532,Tennis (Indoor)
CASEYC12249,Casey City Council,Casey Indoor Leisure Centre,-38.112772,145.294045,Tennis (Indoor)
CASEYC12279,Casey City Council,Sydney Parkinson Reserve,-37.986746,145.260699,Tennis (Indoor)
COLACO4906,Colac Otway Shire Council,Colac Indoor Tennis & Sports Centre,-38.356307,143.583315,Tennis (Indoor)
GREATE11658,Dandenong City Council,Sandown Indoor Tennis & Sports Centre,-37.941992,145.168696,Tennis (Indoor)
GREATE11666,Dandenong City Council,Springvale South Tennis Club,-37.97299,145.149683,Tennis (Indoor)
HOBSON12988,Hobsons Bay City Council,Westside Indoor Sports,-37.833056,144.825247,Tennis (Indoor)
KINGST10968,Kingston City Council,Moorabbin Indoor Tennis,-37.943918,145.076842,Tennis (Indoor)
KNOXCI8574,Knox City Council,Goodlife Health Clubs,-37.854284,145.217179,Tennis (Indoor)
LATROB11387,LaTrobe City Council,Albert Deppeler Memorial tennis courts,-38.360128,146.360267,Tennis (Indoor)
LATROB11431,LaTrobe City Council,Monash Reserve,-38.183139,146.299106,Tennis (Indoor)
MACEDO10939,Macedon Ranges Shire Council,Macedon Community Centre,-37.417427,144.573248,Tennis (Indoor)
MOIRAS12232,Moira Shire Council,Bundalong Dan Cronin  Recreation Reserve,,,Tennis (Indoor)
MOIRAS12233,Moira Shire Council,Invergordon Recreation Reserve,,,Tennis (Indoor)
MONASH12051,Monash City Council ,Percy Treyvuad Memorial Park,-37.882659,145.080888,Tennis (Indoor)
MORNIN11121,Mornington Peninsula Shire Council,Graham Myers Recreation Reserve,-38.340223,145.168447,Tennis (Indoor)
MORNIN11166,Mornington Peninsula Shire Council,Howard Parker Reserve ,-38.181794,145.086775,Tennis (Indoor)
MOYNES11330,Moyne Shire Council,Gardens Oval Port Fairy Recreation Reserve,-38.376405,142.240653,Tennis (Indoor)
SOUTHG12451,South Gippsland Shire Council,Fish Creek Tennis,-38.690735,146.082463,Tennis (Indoor)
TOWONG11002,Towong shire Council,Tallangatta Tennis Club,-36.216684,147.172621,Tennis (Indoor)
WARRNA11701,Warrnambool City Council ,Warrnambool Indoor Tennis Centre,-38.369075,142.494269,Tennis (Indoor)
WELLIN10996,Wellington Shire Council,Gippsland Regional Sports Complex,-38.086739,147.07139,Tennis (Indoor)
WHITEH11034,Whitehorse City Council,Nunawading Community Centre,-37.819679,145.172854,Tennis (Indoor)
YARRAC11025,Yarra City Council,Melbourne Royal Tennis,,,Tennis (Indoor)
MITCHE3674,,Vermont South Club,-37.851683,145.180228,Tennis (Outdoor)
ALPINE10924,Alpine Shire Council ,Dederang Recreation reserve,-36.475264,147.020525,Tennis (Outdoor)
ALPINE10926,Alpine Shire Council ,Gundowring Recreation reserve,-36.422159,147.061754,Tennis (Outdoor)
ALPINE10936,Alpine Shire Council ,Jubilee Park & Swimming Pool,-36.562971,146.724982,Tennis (Outdoor)
ALPINE10928,Alpine Shire Council ,Mount Beauty recreation Reserve,-36.739256,147.172162,Tennis (Outdoor)
ALPINE5519,Alpine Shire Council,Pioneer Park Recreation Reserve,-36.737199,146.973353,Tennis (Outdoor)
ALPINE10942,Alpine Shire Council ,Porepunkah Recreation Reserve,-36.698109,146.910729,Tennis (Outdoor)
ALPINE10932,Alpine Shire Council ,RC McNamara Reserve,-36.567524,146.723777,Tennis (Outdoor)
ARARAT12869,Ararat Rural City Council,Ararat City Lawn Tennis,-37.277621,142.928738,Tennis (Outdoor)
ARARAT12876,Ararat Rural City Council,Buangor Recreation Reserve,-37.365352,143.172993,Tennis (Outdoor)
ARARAT12877,Ararat Rural City Council,Cathcart Tennis Club,-37.295351,142.878367,Tennis (Outdoor)
ARARAT12879,Ararat Rural City Council,Elmhurst Recreation Reserve,-37.183506,143.243133,Tennis (Outdoor)
ARARAT12882,Ararat Rural City Council,Lake Bolac Recreation Reserve,-37.718696,142.842711,Tennis (Outdoor)
ARARAT12884,Ararat Rural City Council,Maroona Recreation Reserve,-37.439012,142.860913,Tennis (Outdoor)
ARARAT12885,Ararat Rural City Council,Mininera Recreation Reserve,-37.602218,142.963743,Tennis (Outdoor)
ARARAT12886,Ararat Rural City Council,Moyston Recreation Reserve,-37.299648,142.765968,Tennis (Outdoor)
ARARAT12887,Ararat Rural City Council,Pomonal Recreation Reserve,-37.195245,142.610113,Tennis (Outdoor)
ARARAT12888,Ararat Rural City Council,Streatham Golf Club,-37.681405,143.05791,Tennis (Outdoor)
ARARAT12889,Ararat Rural City Council,Tatyoon Recreation Reserve,-37.52441,142.943444,Tennis (Outdoor)
ARARAT12890,Ararat Rural City Council,Warrak Recreation Reserve,-37.255213,143.139315,Tennis (Outdoor)
ARARAT12891,Ararat Rural City Council,Wickliffe Recreation Reserve,-37.685497,142.722645,Tennis (Outdoor)
ARARAT12894,Ararat Rural City Council,Willaura Recreation Reserve,-37.545101,142.744682,Tennis (Outdoor)
BALLAR12460,Ballarat City Council,Alfredton Recreation Reserve,-37.555141,143.799882,Tennis (Outdoor)
BALLAR12471,Ballarat City Council,Ballarat Regional Tennis Centre,-37.526586,143.841483,Tennis (Outdoor)
BALLAR12471,Ballarat City Council,Ballarat Regional Tennis Centre,-37.526586,143.841483,Tennis (Outdoor)
BALLAR12481,Ballarat City Council,Buninyong Association Tennis Centre,-37.649105,143.888593,Tennis (Outdoor)
BALLAR12486,Ballarat City Council,C E Brown Recreation Reserve,-37.536707,143.842577,Tennis (Outdoor)
BALLAR12503,Ballarat City Council,Invermay Recreation Reserve,-37.523333,143.874412,Tennis (Outdoor)
BALLAR12509,Ballarat City Council,Marty Busch Recreation Reserve,-37.604027,143.843462,Tennis (Outdoor)
BALLAR12512,Ballarat City Council,Mount Clear Recreation Reserve,-37.606279,143.874694,Tennis (Outdoor)
BALLAR12513,Ballarat City Council,Mount Helen Tennis Courts,-37.633129,143.881491,Tennis (Outdoor)
BANYUL12804,Banyule City Council,Central Park,-37.715628,145.105598,Tennis (Outdoor)
BANYUL12805,Banyule City Council,Chelsworth Park,-37.77672,145.049173,Tennis (Outdoor)
BANYUL12805,Banyule City Council,Chelsworth Park,-37.77672,145.049173,Tennis (Outdoor)
BANYUL12812,Banyule City Council,Cyril Cummins Reserve,-37.755193,145.033537,Tennis (Outdoor)
BANYUL12813,Banyule City Council,De Winton Park,-37.746418,145.067919,Tennis (Outdoor)
BANYUL12814,Banyule City Council,Dunvegan Reserve,-37.722727,145.070588,Tennis (Outdoor)
BANYUL12861,Banyule City Council,Eaglemont Tennis Club,-37.778907,145.062318,Tennis (Outdoor)
BANYUL12815,Banyule City Council,Elder Street Reserve,-37.71493,145.090947,Tennis (Outdoor)
BANYUL12822,Banyule City Council,Greensborough Park,-37.700383,145.106353,Tennis (Outdoor)
BANYUL12825,Banyule City Council,Heidelberg Cricket Ground,-37.753959,145.072988,Tennis (Outdoor)
BANYUL12829,Banyule City Council,Ivanhoe Park,-37.772888,145.051829,Tennis (Outdoor)
BANYUL12830,Banyule City Council,Ivanhoe Tennis Club,-37.762839,145.031895,Tennis (Outdoor)
BANYUL12833,Banyule City Council,John Street Reserve,-37.770918,145.043779,Tennis (Outdoor)
BANYUL12834,Banyule City Council,Kalparrin Gardens,-37.699253,145.099894,Tennis (Outdoor)
BANYUL12836,Banyule City Council,Macleod Park,-37.72902,145.06907,Tennis (Outdoor)
BANYUL12837,Banyule City Council,Macleod Recreation & Fitness Centre,-37.723317,145.068971,Tennis (Outdoor)
BANYUL12838,Banyule City Council,Malcolm Blair Reserve,-37.701774,145.125942,Tennis (Outdoor)
BANYUL12838,Banyule City Council,Malcolm Blair Reserve,-37.701774,145.125942,Tennis (Outdoor)
BANYUL12839,Banyule City Council,Montmorency Park North,-37.715283,145.113397,Tennis (Outdoor)
BANYUL12840,Banyule City Council,N J Telfer Reserve,-37.704732,145.065326,Tennis (Outdoor)
BANYUL12851,Banyule City Council,Viewbank Reserve,-37.740499,145.092682,Tennis (Outdoor)
BANYUL12853,Banyule City Council,Warringal Parklands,-37.752489,145.079546,Tennis (Outdoor)
BANYUL12854,Banyule City Council,Whatmough Park,-37.699948,145.104116,Tennis (Outdoor)
BANYUL12857,Banyule City Council,Yallambie Park,-37.728769,145.106565,Tennis (Outdoor)
BASSCO11892,Bass Coast Shire Council,Cape Paterson Sports Facility,-38.669361,145.621415,Tennis (Outdoor)
BASSCO11893,Bass Coast Shire Council,Corinella Tennis and Bowls Club,-38.413097,145.433028,Tennis (Outdoor)
BASSCO11895,Bass Coast Shire Council,Cowes Recreation Reserve,-38.451054,145.247337,Tennis (Outdoor)
BASSCO11920,Bass Coast Shire Council,Glen Forbes Recreation Reserve,-38.459369,145.542666,Tennis (Outdoor)
BASSCO11902,Bass Coast Shire Council,Grantville Tennis Club,-38.40455,145.532087,Tennis (Outdoor)
BASSCO5567,Bass Coast Shire Council,Kernot Recreation Reserve,-38.42636,145.598871,Tennis (Outdoor)
BASSCO11907,Bass Coast Shire Council,Newhaven Recreation Reserve,-38.512759,145.354379,Tennis (Outdoor)
BASSCO11909,Bass Coast Shire Council,Rhyll Park,-38.463056,145.303234,Tennis (Outdoor)
BASSCO11911,Bass Coast Shire Council,San Remo Recreation Reserve,-38.523713,145.369858,Tennis (Outdoor)
BASSCO11904,Bass Coast Shire Council,Thompson Estate Reserve,-38.627084,145.73935,Tennis (Outdoor)
BASSCO11915,Bass Coast Shire Council,Wonthaggi Recreation Reserve,-38.600924,145.597243,Tennis (Outdoor)
BAWBAW12081,Baw Baw Shire Council,Balmoral Park Reserve,-38.12713,145.852498,Tennis (Outdoor)
BAWBAW12081,Baw Baw Shire Council,Balmoral Park Reserve,-38.12713,145.852498,Tennis (Outdoor)
BAWBAW12075,Baw Baw Shire Council,Buln Buln Recreation Reserve,-38.097287,145.936979,Tennis (Outdoor)
BAWBAW12145,Baw Baw Shire Council,Dowton Park Recreation Reserve,-38.208602,146.058902,Tennis (Outdoor)
BAWBAW12087,Baw Baw Shire Council,Ellinbank Central Tennis Club,-38.239945,145.936107,Tennis (Outdoor)
BAWBAW12088,Baw Baw Shire Council,Hallora Recreation Reserve,-38.251238,145.822667,Tennis (Outdoor)
BAWBAW12090,Baw Baw Shire Council,Lardner Recreation Reserve,-38.203853,145.880519,Tennis (Outdoor)
BAWBAW12091,Baw Baw Shire Council,Lillico Tennis Club ,-38.130286,145.967312,Tennis (Outdoor)
BAWBAW12092,Baw Baw Shire Council,Longwarry Recreation Reserve,-38.116862,145.763789,Tennis (Outdoor)
BAWBAW12114,Baw Baw Shire Council,McGregor Park,-38.211763,146.154839,Tennis (Outdoor)
BAWBAW12094,Baw Baw Shire Council,Modella tennis Club,-38.186016,145.710863,Tennis (Outdoor)
BAWBAW12105,Baw Baw Shire Council,Moondara Tennis Courts,-38.089431,146.308549,Tennis (Outdoor)
BAWBAW12095,Baw Baw Shire Council,Neerim Junction Tennis Club,-37.929143,145.96341,Tennis (Outdoor)
BAWBAW12097,Baw Baw Shire Council,Neerim South Recreation Reserve,-38.015807,145.957674,Tennis (Outdoor)
BAWBAW12153,Baw Baw Shire Council,Noojee Tennis Court,-37.894071,146.000051,Tennis (Outdoor)
BAWBAW12101,Baw Baw Shire Council,Rawson Recreation Reserve (Dunstan Oval),-37.956002,146.400618,Tennis (Outdoor)
BAWBAW12104,Baw Baw Shire Council,Rokeby tennis club,-38.070607,145.926424,Tennis (Outdoor)
BAWBAW12106,Baw Baw Shire Council,Thorpdale Recreation Reserve,-38.290569,146.187541,Tennis (Outdoor)
BAWBAW12142,Baw Baw Shire Council,Warragul North Tennis Club,-38.146532,145.933985,Tennis (Outdoor)
BAWBAW12128,Baw Baw Shire Council,Warragul Tennis & Skate park,-38.165089,145.927998,Tennis (Outdoor)
BAWBAW12144,Baw Baw Shire Council,Willow Grove Recreation Reserve,-38.071118,146.178569,Tennis (Outdoor)
BAWBAW12147,Baw Baw Shire Council,Yarragon tennis Club,-38.207184,146.065237,Tennis (Outdoor)
BAYSID12384,Bayside City Council,Banksia Reserve,-37.986546,145.042191,Tennis (Outdoor)
BAYSID12384,Bayside City Council,Banksia Reserve,-37.986546,145.042191,Tennis (Outdoor)
BAYSID12343,Bayside City Council,Beaumaris Reserve,-37.983088,145.035302,Tennis (Outdoor)
BAYSID12341,Bayside City Council,Beaumoris Tennis Club,-37.98199,145.038944,Tennis (Outdoor)
BAYSID12345,Bayside City Council,Dendy Park,-37.925092,145.02322,Tennis (Outdoor)
BAYSID12352,Bayside City Council,Easternwick Park Recreation Oval,-37.884783,144.99379,Tennis (Outdoor)
BAYSID12352,Bayside City Council,Easternwick Park Recreation Oval,-37.884783,144.99379,Tennis (Outdoor)
BAYSID12367,Bayside City Council,F L Yott Reserve,-37.991231,145.038711,Tennis (Outdoor)
BAYSID12348,Bayside City Council,F.G. Tricks Reserve,-37.965208,145.019608,Tennis (Outdoor)
BAYSID12379,Bayside City Council,Royal Avenue Reserve,-37.959158,145.014708,Tennis (Outdoor)
BAYSID12332,Bayside City Council,Sandringham Tennis/Croquet Club,-37.947532,145.000587,Tennis (Outdoor)
BAYSID12383,Bayside City Council,St Stevens Tennis Club,-37.953063,145.033477,Tennis (Outdoor)
BAYSID12349,Bayside City Council,WL Simpson Reserve,-37.938019,145.020934,Tennis (Outdoor)
BENALL11075,Benalla Rural City Council,Benalla Gardens Oval,-36.552487,145.978318,Tennis (Outdoor)
BENALL11077,Benalla Rural City Council,Benalla Lawn Tennis Club,-36.54547,145.978434,Tennis (Outdoor)
BENALL11077,Benalla Rural City Council,Benalla Lawn Tennis Club,-36.54547,145.978434,Tennis (Outdoor)
BENALL11082,Benalla Rural City Council,Goorambat Recreation Reserve,-36.407432,145.917106,Tennis (Outdoor)
BENALL11086,Benalla Rural City Council,Swanpool Tennis Club,-36.745719,146.00028,Tennis (Outdoor)
BENALL11089,Benalla Rural City Council,Warrenbayne Tennis Courts,-36.693677,145.885412,Tennis (Outdoor)
GREATE8628,Bendigo City Council,Albert Roy Reserve,-36.724322,144.248286,Tennis (Outdoor)
GREATE8628,Bendigo City Council,Albert Roy Reserve,-36.724322,144.248286,Tennis (Outdoor)
GREATE8629,Bendigo City Council,Allingham Street Reserve,-36.77515,144.261171,Tennis (Outdoor)
GREATE8632,Bendigo City Council,Axedale Golf Club,-36.791519,144.499651,Tennis (Outdoor)
BENDIG5475,Bendigo City Council,Bagshot Recreation Reserve,-36.631698,144.100692,Tennis (Outdoor)
GREATE8639,Bendigo City Council,Bendigo Bank Tennis Complex,-36.749517,144.288912,Tennis (Outdoor)
GREATE8647,Bendigo City Council,Bendigo Lawn Tennis Complex (Kel Pell),-36.753391,144.279623,Tennis (Outdoor)
BENDIG5474,Bendigo City Council,Big Hill Recreation Reserve,-36.820553,144.231516,Tennis (Outdoor)
BENDIG5464,Bendigo City Council,Don Street Club,-36.757206,144.268141,Tennis (Outdoor)
BENDIG5464,Bendigo City Council,Don Street Club,-36.757206,144.268141,Tennis (Outdoor)
GREATE8662,Bendigo City Council,Elmore Lawn Tennis Club,-36.492404,144.605485,Tennis (Outdoor)
GREATE8663,Bendigo City Council,Elmore Recreation Reserve,-36.49148,144.608149,Tennis (Outdoor)
GREATE8670,Bendigo City Council,Finn Street Recreation Reserve,-36.732253,144.29343,Tennis (Outdoor)
GREATE8675,Bendigo City Council,Goornong Recreation Reserve,-36.618562,144.504395,Tennis (Outdoor)
GREATE8682,Bendigo City Council,Heathcote Tennis Club,-36.92086,144.710473,Tennis (Outdoor)
BENDIG5481,Bendigo City Council,Kangaroo Flat Tennis Courts,-36.794767,144.246776,Tennis (Outdoor)
GREATE8687,Bendigo City Council,Kennington Recreation Reserve (Harry Trott),-36.763663,144.295055,Tennis (Outdoor)
BENDIG5471,Bendigo City Council,Knowsley Tennis Courts,-36.826251,144.586422,Tennis (Outdoor)
BENDIG5467,Bendigo City Council,Leichardt Tennis Club,-36.695615,144.069104,Tennis (Outdoor)
BENDIG5463,Bendigo City Council,Lockwood Recreation Reserve,-36.824561,144.191569,Tennis (Outdoor)
BENDIG5470,Bendigo City Council,Lockwood South Tennis Club,-36.844175,144.158386,Tennis (Outdoor)
GREATE8693,Bendigo City Council,Longlea Recreation Reserve,-36.775439,144.426157,Tennis (Outdoor)
GREATE8694,Bendigo City Council,Maiden Gully Recreation Reserve,-36.745103,144.205138,Tennis (Outdoor)
GREATE8697,Bendigo City Council,Mandurang South Recreation Reserve,-36.845662,144.276874,Tennis (Outdoor)
BENDIG5482,Bendigo City Council,Marong Tennis Courts,-36.733763,144.132559,Tennis (Outdoor)
GREATE8701,Bendigo City Council,Mia Mia Recreation Reserve,-36.99745,144.572435,Tennis (Outdoor)
BENDIG5466,Bendigo City Council,Quarry Hill Reserve,-36.774096,144.276,Tennis (Outdoor)
GREATE8709,Bendigo City Council,Raywood Oval,-36.532832,144.204117,Tennis (Outdoor)
GREATE8711,Bendigo City Council,Redesdale Recreation Reserve,-37.022538,144.530067,Tennis (Outdoor)
BENDIG5484,Bendigo City Council,South Bendigo Progress Hall,-36.774937,144.262552,Tennis (Outdoor)
GREATE8718,Bendigo City Council,Spring Gully Tennis Courts,-36.791704,144.285372,Tennis (Outdoor)
GREATE8719,Bendigo City Council,Strathdale Park,-36.762038,144.315494,Tennis (Outdoor)
GREATE8654,Bendigo City Council,Strathfieldsaye Sporting Complex (Club Court),-36.80118,144.352461,Tennis (Outdoor)
GREATE8721,Bendigo City Council,Strauch Reserve,-36.661659,144.33041,Tennis (Outdoor)
GREATE8730,Bendigo City Council,Woodvale Recreation Reserve,-36.684377,144.227332,Tennis (Outdoor)
BOROON10998,Boroondara City Council,Anderson Park,-37.839707,145.048617,Tennis (Outdoor)
BOROON5638,Boroondara City Council,Balwyn Community Centre Tennis,-37.814055,145.088819,Tennis (Outdoor)
BOROON11006,Boroondara City Council,Balwyn Park,-37.814139,145.078117,Tennis (Outdoor)
BOROON11009,Boroondara City Council,Boroondara Tennis Centre,-37.779069,145.079937,Tennis (Outdoor)
BOROON11013,Boroondara City Council,Burwood Reserve,-37.854181,145.093232,Tennis (Outdoor)
BOROON5639,Boroondara City Council,Camberwell Junction Tennis,-37.833291,145.056758,Tennis (Outdoor)
BOROON11015,Boroondara City Council,Camberwell Sports Ground,-37.837923,145.062361,Tennis (Outdoor)
BOROON11016,Boroondara City Council,Canterbury Sports Ground,-37.822223,145.088271,Tennis (Outdoor)
BOROON11019,Boroondara City Council,Deepdene Park,-37.812824,145.067802,Tennis (Outdoor)
BOROON11032,Boroondara City Council,Grace Park Tennis,-37.82028,145.029343,Tennis (Outdoor)
BOROON11034,Boroondara City Council,Greythorn Park,-37.798038,145.09298,Tennis (Outdoor)
BOROON11039,Boroondara City Council,Hawthorn Tennis Club,-37.825335,145.036114,Tennis (Outdoor)
BOROON11044,Boroondara City Council,Howard Dawson Reserve,-37.850766,145.054364,Tennis (Outdoor)
BOROON11046,Boroondara City Council,Kew East Catholic Tennis Club,-37.791588,145.057029,Tennis (Outdoor)
